"","Iter","Placette","PlacetteID","Latitude","Longitude","Annee_Inventaire","Sup_PE","MCH","Residuel","Annee","Annee_Coupe","Temps","Temps_depuis_coupe","ntrt","origTreeID","ArbreID","Espece","GrEspece","Etat","Nombre","DHPcm","ST_m2","Hautm","Vol_dm3","Prod","Vig","Vigueur","ABCD","MSCR"
"792",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,103,208,"ERS","ERS","vivant",1,34.8,0.0951148591800846,19.5056915461964,745.293169476041,"sciage","ViG",1,"C","C"
"793",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,177,209,"ERS","ERS","vivant",1,31.7,0.0789238760416462,20.3233578051657,641.918091273704,"pate","ViG",2,"C","C"
"794",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,121,211,"ERS","ERS","vivant",1,33.2,0.0865697271623203,18.1380012066199,629.720976158913,"sciage","NONVIG",3,"C","S"
"795",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,11,212,"ERS","ERS","vivant",1,36.1,0.102353874052119,21.2366191352387,874.33042932429,"sciage","ViG",1,"B","C"
"796",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,85,213,"ERS","ERS","vivant",1,38.2,0.114608441595609,18.4334390189994,851.309627447456,"sciage","ViG",1,"C","C"
"797",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,159,214,"ERS","ERS","vivant",1,38.3,0.115209271190608,23.2257000795191,1078.40730594439,"sciage","ViG",1,"B","R"
"798",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,40,215,"ERS","ERS","vivant",1,38.5,0.116415642769587,21.1981833846328,994.699020167804,"sciage","NONVIG",3,"C","M"
"799",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,35,217,"ERS","ERS","vivant",1,37.9,0.112815377588573,20.1291552969573,914.870987189125,"sciage","ViG",1,"B","R"
"800",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,109,218,"ERS","ERS","vivant",1,38.6,0.117021184753566,22.3504132280088,1054.18107274726,"sciage","ViG",1,"C","R"
"801",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,183,219,"ERS","ERS","vivant",1,37.8,0.112220831178881,15.9291047784487,719.995283441491,"sciage","ViG",1,"C","C"
"802",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,61,220,"ERS","ERS","vivant",1,38.9,0.118847235483465,22.9032841968869,1097.47531984348,"sciage","NONVIG",3,"C","S"
"803",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,95,223,"ERS","ERS","vivant",1,39.2,0.120687423380306,20.8872145810568,1016.52793850606,"sciage","ViG",1,"B","R"
"804",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,169,224,"ERS","ERS","vivant",1,42.2,0.139866846530471,22.6920986340893,1282.03869359042,"sciage","ViG",1,"C","R"
"805",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,62,225,"ERS","ERS","vivant",1,40.7,0.130100420368624,20.3178888865702,1066.81675462848,"pate","NONVIG",4,"C","M"
"806",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,136,226,"ERS","ERS","vivant",1,40.2,0.126923484797681,18.5406328435992,949.530139294566,"sciage","NONVIG",3,"C","S"
"807",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,6,227,"ERS","ERS","mort",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,80,228,"ERS","ERS","vivant",1,42.8,0.143872377163798,21.1600668407862,1229.81158400239,"sciage","ViG",1,"C","R"
"809",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,154,229,"ERS","ERS","vivant",1,42.6,0.142530917100715,20.1127302004067,1158.21233360948,"sciage","ViG",1,"C","R"
"810",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,45,230,"ERS","ERS","vivant",1,56,0.24630086404144,21.7196008754182,2168.77869843897,"sciage","NONVIG",3,"C","M"
"811",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,119,231,"ERS","ERS","vivant",1,52.3,0.214829174235941,21.0205201427159,1829.83819485906,"sciage","NONVIG",3,"B","C"
"812",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,15,232,"HEG","HEG","vivant",1,12.1,0.011499014510302,17.6130270835352,65.8758152880781,"pate","NONVIG",4,NA,"M"
"813",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,89,233,"HEG","HEG","vivant",1,13.2,0.0136847775990371,12.8737051978111,61.9282407980605,"pate","NONVIG",4,NA,"R"
"814",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,163,234,"HEG","HEG","vivant",1,10.9,0.00933131557932508,15.0891182516791,39.7227415383842,"pate","NONVIG",4,NA,"M"
"815",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,55,235,"HEG","HEG","vivant",1,11.9,0.0111220233918713,10.3211812117856,36.5625034161754,"pate","ViG",2,NA,"R"
"816",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,129,236,"HEG","HEG","vivant",1,12.6,0.0124689812420979,15.5719463392848,65.7733204193131,"pate","ViG",2,NA,"C"
"817",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,26,237,"HEG","HEG","vivant",1,15.8,0.0196066797510539,19.5724289340619,148.682421811457,"pate","ViG",2,NA,"R"
"818",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,100,238,"HEG","HEG","vivant",1,15.8,0.0196066797510539,17.9260615124883,136.394415822177,"pate","ViG",2,NA,"R"
"819",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,174,239,"HEG","HEG","vivant",1,15.1,0.0179078635236252,12.4692326249558,84.8282601958355,"sciage","ViG",1,NA,"S"
"820",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,56,240,"HEG","HEG","vivant",1,17.3,0.0235061816323222,15.9818255900352,150.386383902774,"pate","ViG",2,NA,"R"
"821",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,130,241,"HEG","HEG","vivant",1,15.6,0.0191134497044403,18.4403159445611,136.030381435457,"pate","ViG",2,NA,"R"
"822",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,13,242,"HEG","HEG","vivant",1,16.9,0.0224317569447945,17.295930651733,154.347823835392,"pate","NONVIG",4,NA,"M"
"823",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,87,243,"HEG","HEG","vivant",1,15.7,0.0193592793295837,10.5274153872809,78.9174414122504,"pate","NONVIG",4,NA,"R"
"824",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,161,244,"HEG","HEG","vivant",1,17.2,0.0232352192659501,18.9212575846572,175.76228226561,"pate","NONVIG",4,NA,"S"
"825",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,64,245,"HEG","HEG","vivant",1,18.2,0.0260155287643771,19.1142958476541,201.771645164378,"pate","NONVIG",4,NA,"S"
"826",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,138,246,"HEG","HEG","vivant",1,18.8,0.0277591126871194,16.6518052861676,188.873236708004,"sciage","ViG",1,NA,"R"
"827",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,22,247,"HEG","HEG","vivant",1,19.9,0.0311025526687024,18.8983269414123,243.311695100061,"sciage","ViG",1,NA,"R"
"828",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,96,248,"HEG","HEG","vivant",1,18.8,0.0277591126871194,15.0469852965009,170.754426700702,"sciage","ViG",1,NA,"R"
"829",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,170,249,"HEG","HEG","vivant",1,17.9,0.0251649425534176,16.5687220309414,168.451835601256,"pate","ViG",2,NA,"R"
"830",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,68,250,"HEG","HEG","vivant",1,23.7,0.0441150294398713,18.3120349209465,342.724718432946,"pate","ViG",2,"C","S"
"831",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,142,251,"HEG","HEG","vivant",1,20.9,0.0343069771753639,14.7170834529569,210.686774501218,"pate","NONVIG",4,NA,"S"
"832",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,32,252,"HEG","HEG","vivant",1,23.3,0.0426384808926841,22.4699311119082,405.532983009392,"sciage","ViG",1,"C","R"
"833",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,106,253,"HEG","HEG","vivant",1,23.5,0.0433736135736241,14.897149788978,273.832442673809,"pate","NONVIG",4,"D","S"
"834",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,180,254,"HEG","HEG","vivant",1,22.5,0.0397607820219958,21.4291936168606,358.969298864873,"pate","NONVIG",4,NA,"S"
"835",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,54,255,"HEG","HEG","vivant",1,23.3,0.0426384808926841,18.0058904142859,324.991480736828,"pate","NONVIG",4,"D","S"
"836",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,128,256,"HEG","HEG","vivant",1,21.5,0.036305030103047,15.0220390405562,228.517877542,"pate","ViG",2,NA,"C"
"837",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,2,257,"HEG","HEG","vivant",1,26.2,0.0539128715282544,20.9810935510532,484.159582294489,"sciage","ViG",1,"D","C"
"838",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,76,258,"HEG","HEG","vivant",1,24.6,0.04752915525616,18.2433160453306,369.116748516009,"pate","NONVIG",4,"D","S"
"839",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,150,259,"HEG","HEG","vivant",1,26.2,0.0539128715282544,14.78562321666,341.180510619979,"pate","ViG",2,"C","R"
"840",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,23,262,"HEG","HEG","vivant",1,24.8,0.0483051286415967,18.8605575672604,388.209588594356,"pate","NONVIG",4,"D","S"
"841",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,97,263,"HEG","HEG","vivant",1,25.9,0.0526852941988642,21.3142241370466,480.117536909153,"pate","ViG",2,"C","C"
"842",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,171,264,"HEG","HEG","vivant",1,26.3,0.0543252055640381,17.0129067708782,395.762635995687,"pate","NONVIG",4,"D","M"
"843",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,51,265,"HEG","HEG","vivant",1,28.5,0.0637939658219577,19.5870806518904,538.00611662241,"sciage","NONVIG",3,"C","M"
"844",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,125,266,"HEG","HEG","vivant",1,27.7,0.0602628156793228,20.2536891324385,524.726147515273,"sciage","ViG",1,"C","R"
"845",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,9,267,"HEG","HEG","vivant",1,29.9,0.0702153812058953,19.3770543411286,587.548817117216,"pate","NONVIG",4,"D","M"
"846",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,83,268,"HEG","HEG","vivant",1,30.8,0.0745060113725355,22.2256137907145,716.017653952343,"pate","NONVIG",4,"D","S"
"847",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,157,269,"HEG","HEG","vivant",1,30.2,0.0716314540945009,18.9732831839281,587.095859820991,"pate","NONVIG",4,"D","M"
"848",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,71,270,"HEG","HEG","vivant",1,30.4,0.0725833566685386,20.7311576226511,650.196714376779,"pate","NONVIG",4,"D","M"
"849",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,145,271,"HEG","HEG","vivant",1,31.4,0.0774371173183348,21.9500000635407,735.558930183021,"pate","NONVIG",4,"D","S"
"850",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,30,272,"HEG","HEG","vivant",1,31.4,0.0774371173183348,21.4892164583617,720.107416067097,"sciage","ViG",1,"C","C"
"851",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,104,273,"HEG","HEG","vivant",1,32.8,0.0844962760109511,22.9195192026028,839.706259236545,"sciage","ViG",1,"C","C"
"852",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,178,274,"HEG","HEG","vivant",1,34.4,0.0929408770638004,22.3841048137992,903.886316989721,"sciage","ViG",1,"C","C"
"853",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,53,275,"HEG","HEG","vivant",1,38.1,0.114009182796937,23.6530578769418,1175.11741640306,"pate","NONVIG",4,"D","M"
"854",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,127,276,"HEG","HEG","vivant",1,35.2,0.0973139740375975,23.5269663293984,995.242169648912,"pate","ViG",2,"D","C"
"855",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,7,277,"HEG","HEG","vivant",1,38.4,0.115811671581934,21.3166537122246,1075.81337940379,"pate","NONVIG",4,"D","S"
"856",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,81,278,"HEG","HEG","vivant",1,40.5,0.128824933751266,18.962353945299,1065.8689884578,"pate","ViG",2,"D","S"
"857",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,155,279,"HEG","HEG","vivant",1,40.5,0.128824933751266,21.0849431018971,1185.19587842059,"sciage","NONVIG",3,"D","S"
"858",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,280,"ERS","ERS","vivant",1,11,0.00950331777710913,11.4570980712047,27.4863650306733,"pate","ViG",2,NA,"R"
"859",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,281,"HEG","HEG","vivant",1,11,0.00950331777710912,14.090064352351,38.2004676243117,"sciage","ViG",1,NA,"R"
"860",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,282,"HEG","HEG","mort",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,283,"HEG","HEG","vivant",1,11.1,0.00967689077121996,11.003718542122,31.0604792434618,"sciage","ViG",1,NA,"R"
"862",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,284,"HEG","HEG","vivant",1,10.6,0.00882473376393373,13.3101785443188,31.6805531741704,"sciage","ViG",1,NA,"R"
"863",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,285,"HEG","HEG","vivant",1,12.5,0.0122718463030851,16.3823001375022,67.3266111402764,"pate","ViG",2,NA,"R"
"864",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,286,NA,"AUT","recrue",1,9.5,0.00708821842466197,12.9147100502822,15.4605851270021,"pate","ViG",2,NA,"R"
"865",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,287,NA,"AUT","recrue",1,10,0.00785398163397448,11.1764734989833,17.8884361075679,"pate","ViG",2,NA,"R"
"866",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,288,NA,"AUT","recrue",1,9.5,0.00708821842466197,10.9812695725926,13.1557731810392,"pate","ViG",2,NA,"R"
"867",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,289,"ERS","ERS","recrue",1,9.5,0.00708821842466197,13.4547474853789,16.1768181645234,"sciage","ViG",1,NA,"R"
"868",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,290,"HEG","HEG","recrue",1,9.1,0.00650388219109427,12.1681115802031,13.4100113136327,"pate","ViG",2,NA,"R"
"869",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,291,"HEG","HEG","recrue",1,10.4,0.0084948665353068,12.8531846700825,28.1624103093122,"pate","ViG",2,NA,"R"
"870",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,292,"HEG","HEG","recrue",1,9.6,0.00723822947387089,11.3159628114755,17.1115165733484,"sciage","ViG",1,NA,"R"
"871",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,293,"HEG","HEG","recrue",1,9.8,0.00754296396126909,9.61845321919591,16.2856071502209,"pate","ViG",2,NA,"R"
"872",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,294,"HEG","HEG","recrue",1,9.6,0.00723822947387089,9.87436750328871,15.0224248609513,"pate","ViG",2,NA,"R"
"873",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,295,"HEG","HEG","recrue",1,9.5,0.00708821842466197,11.513639960793,16.450598039701,"pate","ViG",2,NA,"C"
"874",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,296,"HEG","HEG","recrue",1,9.8,0.00754296396126909,6.58009212233481,11.104216897135,"sciage","ViG",1,NA,"R"
"875",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,297,"HEG","HEG","recrue",1,10,0.00785398163397448,11.9458930118133,22.2974423108764,"pate","ViG",2,NA,"C"
"876",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,298,"HEG","HEG","recrue",1,9.7,0.00738981131940659,6.62547003246812,10.5748923637396,"sciage","ViG",1,NA,"R"
"877",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,299,"HEG","HEG","recrue",1,10.2,0.00817128249198705,11.6795000837299,23.6651543867543,"pate","ViG",2,NA,"R"
"878",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,300,"HEG","HEG","recrue",1,12.2,0.0116898662640076,11.0287923596777,42.0745328328449,"sciage","ViG",1,NA,"R"
"879",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,301,"HEG","HEG","recrue",1,9.9,0.00769768739945839,11.3060967601613,20.0331141713735,"pate","ViG",2,NA,"R"
"880",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,302,"HEG","HEG","recrue",1,10,0.00785398163397448,12.1925950818856,22.4526661420971,"pate","ViG",2,NA,"R"
"881",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,303,"HEG","HEG","recrue",1,10.8,0.00916088417786784,14.1038371811325,35.8540494977503,"pate","ViG",2,NA,"C"
"882",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,304,"HEG","HEG","recrue",1,9.1,0.00650388219109427,9.66242359685354,10.6545812300552,"pate","ViG",2,NA,"C"
"883",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,305,"HEG","HEG","recrue",1,9.7,0.00738981131940659,13.7617227729858,21.9702930434396,"pate","ViG",2,NA,"R"
"884",3,"TEM23APC5000","TEM23APC5000_3",46.7,-75,2025,0.25,0,0,2035,NA,10,NA,0,NA,306,"HEG","HEG","recrue",1,9.8,0.00754296396126909,7.80373461873485,13.0796677168533,"pate","NONVIG",4,NA,"M"
"885",4,"TEM23APC5000","TEM23APC5000_4",46.7,-75,2025,0.25,NA,0,2025,NA,0,NA,0,12,280,"ERS","ERS","vivant",1,10.8,0.00916088417786784,13.1280018129002,29.5569781944809,"pate","NONVIG",4,"","M"
"886",4,"TEM23APC5000","TEM23APC5000_4",46.7,-75,2025,0.25,NA,0,2025,NA,0,NA,0,86,281,"ERS","ERS","vivant",1,10.8,0.00916088417786784,10.0458820114721,22.5821931409755,"pate","NONVIG",4,"","M"
"887",4,"TEM23APC5000","TEM23APC5000_4",46.7,-75,2025,0.25,NA,0,2025,NA,0,NA,0,160,282,"ERS","ERS","vivant",1,10.8,0.00916088417786784,12.722977364003,28.4898917037168,"pate","NONVIG",4,"","M"
"888",4,"TEM23APC5000","TEM23APC5000_4",46.7,-75,2025,0.25,NA,0,2025,NA,0,NA,0,41,283,"ERS","ERS","vivant",1,11.8,0.0109358840271461,16.1356164196024,49.9061496009135,"pate","ViG",2,"","C"
"889",4,"TEM23APC5000","TEM23APC5000_4",46.7,-75,2025,0.25,NA,0,2025,NA,0,NA,0,115,284,"ERS","ERS","vivant",1,11.8,0.0109358840271461,13.6058637278592,42.1829774262499,"pate","ViG",2,"","R"
"890",4,"TEM23APC5000","TEM23APC5000_4",46.7,-75,2025,0.25,NA,0,2025,NA,0,NA,0,1,285,"ERS","ERS","vivant",1,18.7,0.0274645883758454,14.1793969993865,146.156194814209,"pate","NONVIG",4,"","M"
"891",4,"TEM23APC5000","TEM23APC5000_4",46.7,-75,2025,0.25,NA,0,2025,NA,0,NA,0,75,286,"ERS","ERS","vivant",1,18.7,0.0274645883758454,17.042308093503,175.679636862582,"pate","NONVIG",4,"","M"
"892",4,"TEM23APC5000","TEM23APC5000_4",46.7,-75,2025,0.25,NA,0,2025,NA,0,NA,0,149,287,"ERS","ERS","vivant",1,18.7,0.0274645883758454,16.9578089365026,174.718446810255,"pate","NONVIG",4,"","S"
"893",4,"TEM23APC5000","TEM23APC5000_4",46.7,-75,2025,0.25,NA,0,2025,NA,0,NA,0,65,288,"ERS","ERS","vivant",1,20.5,0.0330063578167778,18.6123683304986,235.275537362946,"sciage","ViG",1,"","R"
"894",4,"TEM23APC5000","TEM23APC5000_4",46.7,-75,2025,0.25,NA,0,2025,NA,0,NA,0,139,289,"ERS","ERS","vivant",1,20.5,0.0330063578167778,20.0730801819819,253.796640463338,"sciage","ViG",1,"","R"
"895",4,"TEM23APC5000","TEM23APC5000_4",46.7,-75,2025,0.25,NA,0,2025,NA,0,NA,0,5,290,"ERS","ERS","vivant",1,21,0.0346360590058275,17.4670054504904,232.825734694174,"pate","NONVIG",4,"","M"
"896",4,"TEM23APC5000","TEM23APC5000_4",46.7,-75,2025,0.25,NA,0,2025,NA,0,NA,0,79,291,"ERS","ERS","vivant",1,21,0.0346360590058275,17.0632801507627,227.265174105406,"pate","NONVIG",4,"","M"
"897",4,"TEM23APC5000","TEM23APC5000_4",46.7,-75,2025,0.25,NA,0,2025,NA,0,NA,0,153,292,"ERS","ERS","vivant",1,21,0.0346360590058275,18.9739013478396,252.827848998825,"pate","NONVIG",4,"","S"
"898",4,"TEM23APC5000","TEM23APC5000_4",46.7,-75,2025,0.25,NA,0,2025,NA,0,NA,0,57,293,"ERS","ERS","vivant",1,24.6,0.04752915525616,18.9869103488195,354.606081873276,"sciage","ViG",1,"C","C"
"899",4,"TEM23APC5000","TEM23APC5000_4",46.7,-75,2025,0.25,NA,0,2025,NA,0,NA,0,131,294,"ERS","ERS","vivant",1,24.6,0.04752915525616,17.8624245587945,333.584172557655,"sciage","ViG",1,"C","C"
"900",4,"TEM23APC5000","TEM23APC5000_4",46.7,-75,2025,0.25,NA,0,2025,NA,0,NA,0,33,295,"ERS","ERS","vivant",1,25.3,0.0502725510409073,20.7311345307036,410.53874812349,"sciage","ViG",1,"C","R"
"901",4,"TEM23APC5000","TEM23APC5000_4",46.7,-75,2025,0.25,NA,0,2025,NA,0,NA,0,107,296,"ERS","ERS","vivant",1,25.3,0.0502725510409073,20.0300648295149,396.784547253434,"sciage","ViG",1,"C","R"
"902",4,"TEM23APC5000","TEM23APC5000_4",46.7,-75,2025,0.25,NA,0,2025,NA,0,NA,0,181,297,"ERS","ERS","vivant",1,25.3,0.0502725510409073,20.3713837071,403.531623544058,"sciage","ViG",1,"C","R"
"903",4,"TEM23APC5000","TEM23APC5000_4",46.7,-75,2025,0.25,NA,0,2025,NA,0,NA,0,74,298,"ERS","ERS","vivant",1,28.9,0.0655972400051183,19.504707121406,509.373806952723,"sciage","ViG",1,"C","R"
"904",4,"TEM23APC5000","TEM23APC5000_4",46.7,-75,2025,0.25,NA,0,2025,NA,0,NA,0,148,299,"ERS","ERS","vivant",1,28.9,0.0655972400051183,20.4078802755356,533.058946853358,"sciage","ViG",1,"C","C"
